"Code","Severity","Description","User Severity","rpt msg","solution"
"SEL-004","Warning","NAME
       SEL-004 (warning) No %s objects matched '%s'

DESCRIPTION
       The  pattern which you specified did not match any objects of the class
       acceptable for this command.

WHAT NEXT
       Check the pattern to see if it is what you expected.","","Warning: No cell objects matched 'route_opt__1_PTECO_DRC_BUF5384' (SEL-004) (MSG-3032)",""
"TIM-050","Info","NAME
       TIM-050 (Information) Timer using '%s'.

DESCRIPTION
       This message shows some timing related features that used in current IC
       Compiler-II. These features include  Zero-interconnect  delay  calcula-
       tion, PrimeTime delaly calculation, SI(Signal Integrity), Timing Window
       Analysis,
        AWP(Advanced Waveform Propagation), AOCV(Advanced On-Chip  Variation),
       POCV (Parametric On-Chip Variation),
        CRPR(Clock   Reconvergence   Pessimism  Removal),  LLE  (Local  Layout
       Effect),

        For LLE feature, LLE on means at least  one  cell  has  the  following
       annotations:
        1) physical parameters annotation
        2) elelctrial parameters annotation
        3)  the  corresponding  pane of the its lib cell has LLE related table
       data.

WHAT NEXT","","Information: Timer using 'SI, Timing Window Analysis, AWP, POCV-Slew_Variation, CRPR'. (TIM-050) (MSG-3032)",""
"TIM-111","Info","NAME
       TIM-111  (Information)  Update  timing completed net estimation for all
       the timing graph nets

DESCRIPTION
       Full update timing was invoked on the design  which  led  the  tool  to
       estimate  all the nets in the timing graph.  If any timing graph net is
       across the physical hierachy, the parasitics from the constituent  sub-
       blocks nets are stitched before estimating the net.

WHAT NEXT","","Information: Update timing completed net estimation for all the timing graph nets (TIM-111) (MSG-3032)",""
"TIM-112","Info","NAME
       TIM-112  (Information)  Net  estimation statistics: timing graph nets =
       %u, routed nets = %u, across physical hierarchy nets =  %u,  parasitics
       cached  nets = %u, delay annotated nets = %u, parasitics annotated nets
       = %u, multi-voltage nets = %u.

DESCRIPTION
       Show the full net estimation statistics with respect  to  timing  graph
       net count.

WHAT NEXT","","Information: Net estimation statistics: timing graph nets = 208541, routed nets = 208538, across physical hierarchy nets = 0, parasitics cached nets = 208538, delay annotated nets = 0, parasitics annotated nets = 0, multi-voltage nets = 27615. (TIM-112) (MSG-3032)",""
"TIM-123","Info","NAME
       TIM-123 (Information) The net parasitics of block %s are cleared.

DESCRIPTION
       The  net  parasitics  for  the block are stored in RC cache repository.
       The extraction engine stores the extracted parasitics  for  the  routed
       nets  in RC cache for the block.  The unrouted nets are estimated based
       on virtual routing and are also stored  in  RC  cache.   If  the  timer
       clients  forces  a full timing update or the design state changes, both
       the timing delay data and the stored net parasitics are  cleared.   The
       net  parasitics  will  be  re-calculated (extracted) during next timing
       update.

WHAT NEXT","","Information: The net parasitics of block bit_coin are cleared. (TIM-123) (MSG-3032)",""
"TIM-125","Info","NAME
       TIM-125  (Information)  The  stitching  and editing of coupling caps is
       turned %s for design '%s'.

DESCRIPTION
       The extractor extract the coupling  caps  per  physical  block  in  the
       design.   If SI analysis is turned on, coupling caps on the nets cross-
       ing the physical hierarchy are stitched on the parasitic network.   The
       coupling  caps are also edited during post route optimization flow cor-
       responding to on-route optimization changes.

WHAT NEXT","","Information: The stitching and editing of coupling caps is turned ON for design 'bit_coin.nlib:bit_coin/timing_eco.design'. (TIM-125) (MSG-3032)",""
"TIM-204","Warning","NAME
       TIM-204  (Warning)  Advanced  receiver  model  has not been enabled for
       detailed routed design.

DESCRIPTION
       Advanced reciever model  has  not  been  enabled  for  detailed  routed
       design.   For  improving accuracy of delay calculation and to correlate
       with PrimeTime,  it  is  recommended  to  set  the  application  option
       'time.enable_ccs_rcv_cap' to true.

WHAT NEXT
       Enable time.enable_ccs_rcv_cap for signoff accurate delay calculation.","","Advanced receiver model has not been enabled for detailed routed design. (MSG-3032)",""
"TIM-207","Warning","NAME
       TIM-207  (Warning)  Libraries  do not have CCS noise model for accurate
       waveform analysis in advanced waveform propagation mode.

DESCRIPTION
       When advanced waveform propagation analysis is enabled, it is  required
       that  the  stage driver cell has CCS noise model(s) for its timing arcs
       in  terms of  either  arc-based  or   pin-based   CCS  noise  model(s).
       When  such CCS noise model(s) are not present in the library,  analysis
       with  desired accuracy cannot be performed.

WHAT NEXT
       Fix the library to ensure that all library cell timing arcs have either
       arc-based or pin-based CCS noise models.

SEE ALSO
       time.delay_calc_waveform_analysis_mode (3)
       time.awp_compatibility_mode (3)","","Warning: Libraries do not have CCS noise model for accurate waveform analysis in advanced waveform propagation mode. (TIM-207) (MSG-3032)",""
"TIM-260","Warning","NAME
       TIM-260  (Warning)  Library %s is pre-18.06 version %u.%u,  Correlation
       with Primetime can be low.

DESCRIPTION
       ICC2 Primetime delay calculation can work with reference library  built
       by  version  later  than  2018.06  only.  If reference library is built
       before 2018.06, delay calculation can have poor corrleation with Prime-
       time.

WHAT NEXT
       Rebuild  the  reference library with library manager version later than
       2018.06, or turn on library  configuration  app  option  lib.configura-
       tion.update_timing_view_for_pt_delay","","Library %s is pre-18.06 version %u.%u,  Correlation with Primetime can be low. (MSG-3032)",""
"UIC-058","Warning","NAME
       UIC-058  (warning) Scenario %s is not configured for %s analysis: skip-
       ping.

DESCRIPTION
       The specified scenario has not been activated for setup or hold  analy-
       sis.   Because  of this, no setup or hold timing paths can be found for
       it.

WHAT NEXT
       If setup or hold analysis is deliberately being skipped for  this  sce-
       nario,  this  warning  can  be  ignored.   Otherwise,  use the set_sce-
       nario_status command to activate this scenario for setup or hold analy-
       sis.","","Warning: Scenario FUNC_0.85V_HOLD is not configured for setup analysis: skipping. (UIC-058) (MSG-3032)",""
"UIED-180","Error","NAME
       UIED-180 (error) Failed to add buffers

DESCRIPTION
       The command failed to add any buffers.

WHAT NEXT
       Review errors from the command, before this one to proceed.","","Error: Failed to add buffers (UIED-180) (MSG-3032)",""
"UIED-189","Info","NAME
       UIED-189 (information) The section: '%s' starts.

DESCRIPTION
       The section is running.

WHAT NEXT","","Information: The section: 'Mark original net names' starts. (UIED-189) (MSG-3032)",""
"UIED-304","Error","NAME
       UIED-304  (error)  Can't  find place to insert buffer by given location
       (%.4f, %.4f).

DESCRIPTION
       This error occurs when add_buffer_on_route can't find a route object to
       insert  buffer  on, within a region around the user given location. The
       region is specified by -max_distance_to_route.

SEE ALSO
       add_buffer_on_route(2)

WHAT NEXT
       You can re-assign the location (e.g. to be more close to the route) and
       try again.","","Error: Can't find place to insert buffer by given location (5888.0161, 1273.0680). (UIED-304) (MSG-3032)",""
"UIED-309","Error","NAME
       UIED-309  (Error)  Add  buffer on route fail to get or process route of
       net %s

DESCRIPTION
       Could not get or process route of a net

WHAT NEXT
       Check whether the net is valid","","Error: Add buffer on route fail to get or process route of net bit_secure_7_slice_20_t_din2piso[14] (UIED-309) (MSG-3032)",""
"UIED-313","Warning","NAME
       UIED-313 (Warning) Failed to add buffer on net %s

DESCRIPTION
       Could not add buffer with current parameters on the net

WHAT NEXT
       Run the command with different parameters","","Warning: Failed to add buffer on net bit_secure_7_slice_20_t_din2piso[14] (UIED-313) (MSG-3032)",""
"UNDO-016","Info","NAME
       UNDO-016 (info) The command '%s' cleared the undo history.

DESCRIPTION
       The  specified  command  is  not  undoable, therefore its execution has
       cleared the undo history.

WHAT NEXT","","Information: The command 'save_block' cleared the undo history. (UNDO-016) (MSG-3032)",""
"UPF-236","Warning","NAME
       UPF-236  (warning)  Crosstool  app  option  is set to true, UPF may not
       match Verilog or SPEF.

DESCRIPTION
       This    Warning    message    occurs    when     the     app     option
       mv.upf.write_crosstool_wrappers   is   set  to  true.  The  app  option
       mv.upf.write_crosstool_wrappers is needed for exporting UPF  for  tools
       that do not support the use of  power domain on instance (PDOI) in UPF.
       With the app option set to true, instances that are  PDOI  are  grouped
       under  derived  hierarchical  modules  to resolved compatibility issues
       with other tools. The derived hierarchies are only added  during  ASCII
       output and are not represented in the block. The ASCII outputs that are
       affected are Verilog and SPEC from write_verilog  and  write_parasitics
       commands.  The  app  option does not impact the output of save_upf com-
       mand. That means logical mismatches can  exist  between  the  UPF  from
       save_upf command and SPEF or Verilog netlist.

       To  write a compatible UPF that includes the hierarchical wrappers, use
       the write_verilog  command.  When  the  app  option  is  set  to  true,
       write_verilog  will write a Verilog netlist and a compatible UPF at the
       same time.  The UPF will have the same name as the  Verilog  file  with
       the added extension "".SNPS.upf"".

WHAT NEXT
       If   you   have  a  multi-voltage  design  and  are  allowing  physical
       feedthrough buffers (opt.common.allow_physical_feedthroughset is  true)
       to  be  added during optimization and CTS, then you should use the com-
       patible UPF created by the write_verilog command for  ASCII  import  to
       other tools.

       If  you  are not allowing any physical feedthrough buffers during opti-
       mization and CTS, you can ignore this warning or  set  the  app  option
       mv.upf.write_crosstool_wrappers to false to avoid this message.

SEE ALSO
       write_verilog(2)
       write_parasitics(2)
       save_upf(2)
       opt.common.allow_physical_feedthrough(3)
       mv.upf.write_crosstool_wrappers(3)","","Warning: Crosstool app option is set to true, UPF may not match Verilog or SPEF. (UPF-236) (MSG-3032)",""
"UPF-290","Info","NAME
       UPF-290  (Information)  Usage  of  add_power_state -update will be made
       mandatory in a future release.

DESCRIPTION
       This message occurs when the add_power_state is used to define a supply
       set  state for a supply set and that supply set already has other power
       states defined for it. -update should be used to  define  power  states
       for supply set if it already has other power states

WHAT NEXT
       -update  option  of  add_power_state  command  should be used to define
       power states for supply set if it already
        has other power states

SEE ALSO
       add_power_state(2)","","Information: Usage of add_power_state -update will be made mandatory in a future release. (UPF-290) (MSG-3032)",""
"UPF-450","Info","NAME
       UPF-450  (information) Explicit supply net connections to isolation and
       retention cells will be written out.  Use  mv.upf.save_upf_include_sup-
       ply_exceptions_for_iso_retn to control this.

DESCRIPTION
       This  information  message informs that explicit supply net connections
       to PG pins of isolation and retention cells  will  be  written  out  by
       save_upf. If this behavior is not desired, it can be turned off by set-
       ting    the    app     option     mv.upf.save_upf_include_supply_excep-
       tions_for_iso_retn to false.

WHAT NEXT
       No action is required.

SEE ALSO
       save_upf(2)
       mv.upf.save_upf_include_supply_exceptions_for_iso_retn(3)","","Information: Explicit supply net connections to isolation and retention cells will be written out. Use mv.upf.save_upf_include_supply_exceptions_for_iso_retn to control this. (UPF-450) (MSG-3032)",""
"UPF-518","Info","NAME
       UPF-518 (Information) The design attribute ""hetero_fanout_isolation"" is
       not set. Tool will insert isolation cells on hetero-fanout path. It  is
       recommended  to  set the attribute ""hetero_fanout_isolation"" to TRUE in
       the input UPF to ensure cross tool consistency for path based isolation
       cell insertion on heterogeneous fanouts.

DESCRIPTION
       This   information  message  is  issued  when  design  attribute  ""het-
       ero_fanout_isolation"" is not set in input UPF  and  UPF  has  isolation
       strategy  with  -sink/-diff_supply_only.   Tool  will  insert isolation
       cells on hetero-fanout path. Its recommended to set the attribute ""het-
       ero_fanout_isolation""  to  TRUE  in  the input UPF to ensure cross tool
       consistency for path based isolation cell  insertion  on  heterogeneous
       fanouts.

WHAT NEXT
SEE ALSO
       set_design_attributes(2)","","Information: The design attribute ""hetero_fanout_isolation"" is not set. Tool will insert isolation cells on hetero-fanout path. It is recommended to set the attribute ""hetero_fanout_isolation"" to TRUE in the input UPF to ensure cross tool consistency for path based isolation cell insertion on heterogeneous fanouts. (UPF-518) (MSG-3032)",""
"ZRT-022","Warning","NAME
       ZRT-022 (warn) Cannot find a default contact code for layer %s.

DESCRIPTION
       This  warning  message  indicates  that  a default contact code was not
       found for the specified layer. This is most likely  due  to  a  missing
       default contact code definition in the technology file.

WHAT NEXT
       Add  a  default  contact code definition to the technology file. If the
       specified layer is a nonrouting layer, such as V0, you can ignore  this
       message.","","Warning: Cannot find a default contact code for layer CO. (ZRT-022) (MSG-3032)",""
"ZRT-027","Warning","NAME
       ZRT-027 (warn) Ignore %d top cell ports with no pins.

DESCRIPTION
       This  warning  message indicates that the design's top cell has logical
       ports which have no physical shapes attached to them.  The router  will
       ignore such ports.

WHAT NEXT
       Please check the top cell and create physical shapes for those ports if
       needed.","","Warning: Ignore 2 top cell ports with no pins. (ZRT-027) (MSG-3032)",""
"ZRT-044","Warning","NAME
       ZRT-044 (warn) Standard cell pin %s/%s has no valid via regions.

DESCRIPTION
       Via  regions  are  useful  in  avoiding  DRCs  in accessing pins and in
       accessing pins off the routing grid. It is defined  with  the  matching
       via specified by the contact code number.

WHAT NEXT
       Please  check  for  DRCs  in  accessing this pin, and check ZRT-038 for
       error in contact code number, and generate the via  regions  if  neces-
       sary.","","Standard cell pin %s/%s has no valid via regions. (MSG-3032)",""
"ZRT-101","Warning","NAME
       ZRT-101 (warning) Power net %s has no power preroutes, skip tie-off.

DESCRIPTION
       Power  net  has no power preroutes. Tie-off will be turned off for this
       net.

WHAT NEXT
       Please add power preroutes.","","Warning: Power net sipo_sw_out has no power preroutes, skip tie-off. (ZRT-101) (MSG-3032)",""
"ZRT-142","Warning","NAME
       ZRT-142 (warn) PG net %s has a %s shape with shape_use detail_route and
       it is too long. Long part of the  shape  is  located  at  (%.3f,  %.3f)
       (%.3f, %.3f). The shape's BBox is (%.3f, %.3f) (%.3f, %.3f).

DESCRIPTION
       In  general,  a  PG wire with shape_use detail_route is a tie-off wire.
       However, a very long PG wire could be  a  part  of  PG  mesh  or  rail.
       Please  review and correct the shape_use of the shape reported.  Please
       be noted, this check only detects suspicious ones, not all of them.

WHAT NEXT
       Review and correct the shape_use of the shape reported.

       The user could run check_routability -check_shield true to get a report
       of  shield  data issues.  The user could also use set_app_options -name
       route.common.check_shield -value true to enable shield data checker  in
       all Zroute commands.","","Warning: PG net piso_sw_out has a path shape with shape_use detail_route and it is too long. Long part of the shape is located at (123.844, 1668.772) (232.732, 1668.828). The shape's BBox is (123.844, 1668.772) (232.732, 1668.828). (ZRT-142) (MSG-3032)",""
"ZRT-143","Warning","NAME
       ZRT-143  (warning)  Secondary  PG  net  %s has no power stripe, skip to
       route.

DESCRIPTION
       Secondary PG net has no power stripe to connect.

WHAT NEXT
       Please add power stripe.","","Secondary PG net %s has no power stripe, skip to route. (MSG-3032)",""
"ZRT-305","Info","NAME
       ZRT-305 (info) Merged away %d aligned/redundant DRCs.

DESCRIPTION
       DRCs  can be merged if at least two opposing edges are aligned and they
       are of the same type, layer, and nets.  For example, if two overlapping
       different-net-metal-spacing  DRCs are between shapes of the same layer,
       from the same two nets, and have top and  bottom  edges  aligned,  then
       they  will  be  merged  to one DRC.  Merging is done to give the user a
       more realistic number of DRCs,  and  to  minimize  the  effect  of  the
       router's internal representation of the shapes on the DRC count.

WHAT NEXT
       No action necessary.","","Information: Merged away 213 aligned/redundant DRCs. (ZRT-305) (MSG-3032)",""
"ZRT-311","Warning","NAME
       ZRT-311  (warning)  Skipping antenna analysis for net %s. The pin %s on
       cell %s does not have enough gate area information.

DESCRIPTION
       One or more input pins of this net do not have the  correct  gate  area
       values.  So antenna analysis will not be done for this net.

       Limit for number of ZRT-311 messages is set to 100 by default for read-
       ability of the log file. In order to print more or all the ZRT-311 mes-
       sages,  set  this  message  limit to a very large number using set_mes-
       sage_info command.

WHAT NEXT
       Check and set correct gate area for all the input pins of  the  net  on
       all the metal & cut layers.
        If gate area of some pins is not available, consider using app options
       route.detail.default_gate_size   and   route.detail.default_port_exter-
       nal_gate_size.  Value set for these options will be used for pins with-
       out gate area information during antenna analysis.

       If the gate area is unspecified but the diffusion area is specified for
       some  pins, and you want to use the diffusion area for antenna analysis
       for   such   pins,    then    set    app    option    route.detail.ana-
       lyze_antenna_for_pins_with_diffusion_area to true.","","Warning: Skipping antenna analysis for net bit_secure_0_slice_0_pout2mem[9]. The pin I1[1] on cell SRAM2RW16x4 does not have enough gate area information. (ZRT-311) (MSG-3032)",""
"ZRT-444","Info","NAME
       ZRT-444 (info) Using %d threads for routing.

DESCRIPTION
       This message reports the number of threads used in multi-threaded rout-
       ing.

WHAT NEXT
       No action is required.

SEE ALSO
       set_host_options(2)","","Information: Using 16 threads for routing. (ZRT-444) (MSG-3032)",""
"ZRT-543","Warning","NAME
       ZRT-543  (warn)  Shape {%d %d %d %d} on layer %s is not on min manufac-
       turing grid. Snap it to {%d %d %d %d}. The shape belongs to Net: %s.

DESCRIPTION
       Each edge of a shape should always be on the min manufacture  grid.  If
       this is not satisfied, DRC checking can't be accurate. This rule should
       apply to all the features on the layout.

WHAT NEXT
       If the off minGrid shape is a fixed shape from the libary, try  to  fix
       them  manully. If the shape is a routable shape, it should be automati-
       clly fixed after running detailed route.","","Shape {%d %d %d %d} on layer %s is not on min manufacturing grid. Snap it to {%d %d %d %d}. The shape belongs to Net: %s. (MSG-3032)",""
"ZRT-559","Info","NAME
       ZRT-559 (info) Routes in non-preferred voltage areas = %d

DESCRIPTION
       Voltage  areas  are a soft constraint, and routing outside of preferred
       voltage areas is occasionally necessary and not indicative of an error.

       For example, routes may cross through non-preferred  voltage  areas  to
       avoid  unacceptably long detours.  Short routes may also enter a nearby
       non-preferred voltage area along the border.  These behaviors are  nor-
       mal.

WHAT NEXT
       No action necessary.","","Information: Routes in non-preferred voltage areas = 0 (ZRT-559) (MSG-3032)",""
"ZRT-574","Info","NAME
       ZRT-574 (Information) Freeing timing information from routing.

DESCRIPTION
       This  information  indicates  that  timing  update  has  happened after
       route_global or route_track command and all timing information used  in
       route_global  or  route_track  command is freed.  To be consistent with
       route_auto ICC2 use  the  same  timing  information  for  route_global,
       route_track and route_detail steps when timing driven is on. But if the
       user        calls        update_timing        explicitly        between
       route_global/route_track/route_detail,  the existing timing information
       will be freed and the next route_command  will  use  up-to-date  timing
       information.

WHAT NEXT","","Information: Freeing timing information from routing. (ZRT-574) (MSG-3032)",""
"ZRT-613","Info","NAME
       ZRT-613 (info) RC layer preference is turned %s for this design.

DESCRIPTION
       RC  layer  preference  is turned off if the design does not have enough
       variation in RC value among the reasonable routing layers. A  layer  is
       reasonable if it is within min and max routing layers, and its pitch is
       within six times the average pitch of the lower five metal routing lay-
       ers.

WHAT NEXT
       No action necessary.","","Information: RC layer preference is turned on for this design. (ZRT-613) (MSG-3032)",""
"ZRT-619","Info","NAME
       ZRT-619  (info)  Via  ladder engine would be activated for pattern must
       join connection in certain commands. Please refer to man-page  for  the
       command list.

DESCRIPTION
       This  design  contains  pattern must join pins, which is required to be
       connected by pattern must join connection  shapes.  Pattern  must  join
       connection has similar structure to via ladder, and is also constructed
       by via ladder engine.  It would be processed during via ladder  related
       commands,  and  full  routing  commands.  Here  is  the  command  list:
       insert_via_ladders,      verify_via_ladders,       refresh_via_ladders,
       route_group,  route_auto, route_eco, route_opt.  To separate route_auto
       into  several  commands,  please   run   through:   insert_via_ladders,
       route_global, route_track, route_detail.

WHAT NEXT
       If  this  pattern  must join connection is unexpected, please check the
       attribute of pin, pattern_must_join.","","Information: Via ladder engine would be activated for pattern must join connection in certain commands. Please refer to man-page for the command list. (ZRT-619) (MSG-3032)",""
"ZRT-626","Warning","NAME
       ZRT-626  (warning)  High  fanout  net %s can affect runtime for antenna
       fixing.

DESCRIPTION
       The design has high fanout nets and antenna fixing is turned on.   Run-
       time of antenna check and fixing is affected by high fanout nets.

WHAT NEXT
       Please  check  the  design  and  address the high fanout net issue.  If
       antenna check is not needed for these nets, consider setting app option
       route.detail.max_antenna_pin_count.                              Option
       ""route.detail.max_antenna_pin_count"" specifies the  maximum  number  of
       pins on a net on which antenna checking is performed.","","Warning: High fanout net clock_opt_cts_ZCTSNET_1248 can affect runtime for antenna fixing. (ZRT-626) (MSG-3032)",""
"ZRT-703","Info","NAME
       ZRT-703  (info) Option route.detail.force_end_on_preferred_grid will be
       ignored since none of the layers have preferred grid.

DESCRIPTION
       Ignore option route.detail.force_end_on_preferred_grid since there  are
       no preferred grids in this design.

WHAT NEXT","","Information: Option route.detail.force_end_on_preferred_grid will be ignored since none of the layers have preferred grid. (ZRT-703) (MSG-3032)",""
"ZRT-706","Info","NAME
       ZRT-706  (Information)  When applicable layer based tapering will taper
       up to %.2f in distance from the pin.

DESCRIPTION
       Distance control for layer based tapering is turned on.

WHAT NEXT","","Information: When applicable layer based tapering will taper up to 0.00 in distance from the pin. (ZRT-706) (MSG-3032)",""
"ZRT-707","Info","NAME
       ZRT-707  (Information)  When applicable Min-max layer allow_pin_connec-
       tion mode will allow paths of length %.2f outside the layer range.

DESCRIPTION
       Distance threshold for min-max layer allow pin conn mode.

WHAT NEXT","","Information: When applicable Min-max layer allow_pin_connection mode will allow paths of length 5.32 outside the layer range. (ZRT-707) (MSG-3032)",""
"ZRT-718","Info","NAME
       ZRT-718  (Information)  When applicable Min-max layer allow_pin_connec-
       tion mode will allow paths of length %.2f outside the  layer  range  on
       clock nets.

DESCRIPTION
       Distance threshold for min-max layer allow pin conn mode on clock nets.

WHAT NEXT","","Information: When applicable Min-max layer allow_pin_connection mode will allow paths of length 5.32 outside the layer range on clock nets. (ZRT-718) (MSG-3032)",""
"ZRT-740","Warning","NAME
       ZRT-740 (warning)  %s is unplaced.  This may impact routing result.

DESCRIPTION
       A port is unplaced.  This is atypical and may impact routing result.

WHAT NEXT
       If this is not expected, please fix the issue.","","Warning: Port sipo_sw_out of cell bit_coin is unplaced.  This may impact routing result. (ZRT-740) (MSG-3032)",""
"ZRT-807","Info","NAME
       ZRT-807  (info)  The  app  option  ""%s"" will be on-by-default in future
       release.

DESCRIPTION
       This app option will be on-by-default in future release.

WHAT NEXT
       No action necessary.","","Information: The app option ""route.detail.report_soft_drc_separately"" will be on-by-default in future release. (ZRT-807) (MSG-3032)",""
"ZRT-825","Warning","NAME
       ZRT-825  (Warning)  Pin or route connects to PG user_route (%.3f, %.3f,
       %.3f, %.3f) on layer (%s) is considered  as  tied.  Would  not  further
       check or build connectivity to tie to other PG pre-routes.

DESCRIPTION
       This  warning  is issued for possible incorrect usage of PG user_route.
       In router, pins or routes connect to PG user_routes are treated as con-
       nected  to  pre-routes. Router will not take them as opens or floatings
       which need further tie off connections.

WHAT NEXT
       Set the user_route to other shape_use if necessary.","","Pin or route connects to PG user_route (%.3f, %.3f, %.3f, %.3f) on layer (%s) is considered as tied. Would not further check or build connectivity to tie to other PG pre-routes.\n (MSG-3032)",""
