"Code","Severity","Description","User Severity","rpt msg","solution"
"POW-024","Info","NAME
       POW-024 (information) Doing activity propagation for mode '%s' and cor-
       ner '%s' with effort level '%s'.

DESCRIPTION
       Specifies that activity propagation is being done for a given mode  and
       corner.

WHAT NEXT
       Activity propagation should proceed for a valid combination of mode and
       corner.","","Information: Doing activity propagation for mode 'FUNC_078' and corner 'FUNC_0.78V_SETUP' with effort level 'medium'. (POW-024) (MSG-3032)",""
"POW-046","Warning","NAME
       POW-046 (warning) Power table extrapolation (%s mode) for port %s on %s
       for parameter %s. Lowest table value = %f, highest table  value  =  %f,
       value = %f

DESCRIPTION
       This  message  is  given  when a parameter during power table access is
       outside of the table range. Based on the mode, it will be  extrapolated
       or clipped to the range.

WHAT NEXT
       The  extrapolation mode can be set by app option power.table_extrapola-
       tion

SEE ALSO
       report_power(2)","","Power table extrapolation (%s mode) for port %s on %s for parameter %s. Lowest table value = %f, highest table value = %f, value = %f (MSG-3032)",""
"POW-052","Info","NAME
       POW-052 (information) Timer-derived activity data is cached on scenario
       %s

DESCRIPTION
       Timer-derived activity informations been calculated and cached for  the
       given scenario.  It will be invalidated and re-calculated automatically
       on demand.

WHAT NEXT
       No action required.","","Information: Timer-derived activity data is cached on scenario FUNC_0.78V_SETUP (POW-052) (MSG-3032)",""
"PVT-030","Warning","NAME
       PVT-030  (warning)  Corner %s:  %d process number, %d process label, %d
       voltage, and %d temperature mismatches.

DESCRIPTION
       This message is issued when there are mismatches between the  specified
       and  effective values of the process number, process label, voltage, or
       temperature  operating  conditions  of  a   particular   corner.    The
       report_pvt  command will print information and warnings identifying the
       mismatched values, the relevant cell libraries, the number of  affected
       cells, and the operating conditions that will actually be used for tim-
       ing analysis.

WHAT NEXT
       Review the P/V/T operating conditions supported by  the  relevant  cell
       libraries.   Review  whether  specified  P/V/T  is missing some library
       cells.  Review the constraints for missing  or  incorrect  set_voltage,
       set_temperature,  set_process_number, set_process_label, or set_operat-
       ing_conditions commands.  Review the  UPF  data  for  an  incorrect  or
       incomplete  supply net configuration.  The report_pvt command will give
       more information about this situation.","","Corner %s:  %d process number, %d process label, %d voltage, and %d temperature mismatches. (MSG-3032)",""
"PVT-031","Warning","NAME
       PVT-031 (warning)  %d cells affected for early, %d for late.

DESCRIPTION
       This  message is issued when there are mismatches between the specified
       and effective values of the process number, process label, voltage,  or
       temperature  operating conditions of a particular corner.  It describes
       the number of cells affected by the mismatched PVT values.  It will  be
       preceded by a PVT-030 warning, which lists the number of mismatches.

WHAT NEXT
       Review  the  P/V/T  operating conditions supported by the relevant cell
       libraries.  Review the constraints for missing or  incorrect  set_volt-
       age,   set_temperature,   set_process_number,   set_process_label,   or
       set_operating_conditions commands.  Review the UPF data for  an  incor-
       rect  or  incomplete  supply net configuration.  The report_pvt command
       will give more information about this situation.","","%d cells affected for early, %d for late. (MSG-3032)",""
"PVT-034","Warning","NAME
       PVT-034  (warning)   %d  port  driving_cells affected for early, %d for
       late.

DESCRIPTION
       This message is issued when there are mismatches between the  specified
       and  effective values of the process number, process label, voltage, or
       temperature operating conditions of a particular corner.  It  describes
       the number of port driving_cells affected by the mismatched PVT values.
       It will be preceded by a PVT-030 warning, which  lists  the  number  of
       mismatches.

WHAT NEXT
       Review  the  P/V/T  operating conditions supported by the relevant cell
       libraries.  Review the constraints for missing or  incorrect  set_volt-
       age,   set_temperature,   set_process_number,   set_process_label,   or
       set_operating_conditions commands applied to the port or the top  level
       of the design.  The report_pvt command will give more information about
       this situation for a particular port.","","%d port driving_cells affected for early, %d for late. (MSG-3032)",""
"RSTR-1101","Info","","","Information: -source options for report_dont_touch command is only support when objects are specified (RSTR-1101) (MSG-3032)",""
"TIM-050","Info","NAME
       TIM-050 (Information) Timer using '%s'.

DESCRIPTION
       This message shows some timing related features that used in current IC
       Compiler-II. These features include  Zero-interconnect  delay  calcula-
       tion, PrimeTime delaly calculation, SI(Signal Integrity), Timing Window
       Analysis,
        AWP(Advanced Waveform Propagation), AOCV(Advanced On-Chip  Variation),
       POCV (Parametric On-Chip Variation),
        CRPR(Clock   Reconvergence   Pessimism  Removal),  LLE  (Local  Layout
       Effect),

        For LLE feature, LLE on means at least  one  cell  has  the  following
       annotations:
        1) physical parameters annotation
        2) elelctrial parameters annotation
        3)  the  corresponding  pane of the its lib cell has LLE related table
       data.

WHAT NEXT","","Information: Timer using 'AWP, POCV-Slew_Variation, CRPR'. (TIM-050) (MSG-3032)",""
"TIM-111","Info","NAME
       TIM-111  (Information)  Update  timing completed net estimation for all
       the timing graph nets

DESCRIPTION
       Full update timing was invoked on the design  which  led  the  tool  to
       estimate  all the nets in the timing graph.  If any timing graph net is
       across the physical hierachy, the parasitics from the constituent  sub-
       blocks nets are stitched before estimating the net.

WHAT NEXT","","Information: Update timing completed net estimation for all the timing graph nets (TIM-111) (MSG-3032)",""
"TIM-112","Info","NAME
       TIM-112  (Information)  Net  estimation statistics: timing graph nets =
       %u, routed nets = %u, across physical hierarchy nets =  %u,  parasitics
       cached  nets = %u, delay annotated nets = %u, parasitics annotated nets
       = %u, multi-voltage nets = %u.

DESCRIPTION
       Show the full net estimation statistics with respect  to  timing  graph
       net count.

WHAT NEXT","","Information: Net estimation statistics: timing graph nets = 180604, routed nets = 5500, across physical hierarchy nets = 0, parasitics cached nets = 180601, delay annotated nets = 0, parasitics annotated nets = 0, multi-voltage nets = 20025. (TIM-112) (MSG-3032)",""
"TIM-119","Info","NAME
       TIM-119  (Information)  The  netlist  change observers are disabled for
       incremental timing updates.

DESCRIPTION
       Timer logs the incremental netlist changes if the netlist observers are
       enabled  for incremental timing updates. By default these observers are
       always enabled.  If netlist change observers are  disabled,  the  opti-
       mization  engine  updates  the timing graph explicitly corresponding to
       netlist changes before invoking the incremental timing update.

WHAT NEXT
       See also TIM-120, TIM-121","","Information: The netlist change observers are disabled for incremental timing updates. (TIM-119) (MSG-3032)",""
"TIM-120","Info","NAME
       TIM-120  (Information)  The  netlist  change  observers are enabled for
       incremental timing updates.

DESCRIPTION
       Timer logs the incremental netlist changes after the netlist  observers
       are  enabled for incremental timing updates. By default these observers
       are always enabled.  If netlist  change  observers  are  disabled,  the
       optimization  engine  updates the timing graph explicitly corresponding
       to netlist changes before invoking the incremental timing update.

WHAT NEXT
       See also TIM-119, TIM-121","","Information: The netlist change observers are enabled for incremental timing updates. (TIM-120) (MSG-3032)",""
"TIM-123","Info","NAME
       TIM-123 (Information) The net parasitics of block %s are cleared.

DESCRIPTION
       The  net  parasitics  for  the block are stored in RC cache repository.
       The extraction engine stores the extracted parasitics  for  the  routed
       nets  in RC cache for the block.  The unrouted nets are estimated based
       on virtual routing and are also stored  in  RC  cache.   If  the  timer
       clients  forces  a full timing update or the design state changes, both
       the timing delay data and the stored net parasitics are  cleared.   The
       net  parasitics  will  be  re-calculated (extracted) during next timing
       update.

WHAT NEXT","","Information: The net parasitics of block bit_coin are cleared. (TIM-123) (MSG-3032)",""
"TIM-125","Info","NAME
       TIM-125  (Information)  The  stitching  and editing of coupling caps is
       turned %s for design '%s'.

DESCRIPTION
       The extractor extract the coupling  caps  per  physical  block  in  the
       design.   If SI analysis is turned on, coupling caps on the nets cross-
       ing the physical hierarchy are stitched on the parasitic network.   The
       coupling  caps are also edited during post route optimization flow cor-
       responding to on-route optimization changes.

WHAT NEXT","","Information: The stitching and editing of coupling caps is turned OFF for design 'bit_coin.nlib:bit_coin/clock_opt_cts.design'. (TIM-125) (MSG-3032)",""
"TIM-126","Info","NAME
       TIM-126  (Information)  The  netlist  change observers are disabled for
       incremental extraction.

DESCRIPTION
       Extractor logs the incremental netlist changes if the netlist observers
       are  enabled for incremental extraction. By default these observers are
       always enabled.  If netlist change observers are  disabled,  the  opti-
       mization  engine  updates  the  parasitics  explicitly corresponding to
       netlist changes before invoking the incremental timing update.

WHAT NEXT
       See also TIM-119, TIM-120, TIM-121, TIM-127","","Information: The netlist change observers are disabled for incremental extraction. (TIM-126) (MSG-3032)",""
"TIM-127","Info","NAME
       TIM-127  (Information)  The  netlist  change  observers are enabled for
       incremental extraction.

DESCRIPTION
       Extractor logs  the  incremental  netlist  changes  after  the  netlist
       observers are enabled for incremental extraction and timing updates. By
       default  these  observers  are  always  enabled.   If  netlist   change
       observers  are disabled, the optimization engine updates the parasitics
       explicitly corresponding to netlist changes before invoking the  incre-
       mental timing update.

WHAT NEXT
       See also TIM-119, TIM-121","","Information: The netlist change observers are enabled for incremental extraction. (TIM-127) (MSG-3032)",""
"TIM-207","Warning","NAME
       TIM-207  (Warning)  Libraries  do not have CCS noise model for accurate
       waveform analysis in advanced waveform propagation mode.

DESCRIPTION
       When advanced waveform propagation analysis is enabled, it is  required
       that  the  stage driver cell has CCS noise model(s) for its timing arcs
       in  terms of  either  arc-based  or   pin-based   CCS  noise  model(s).
       When  such CCS noise model(s) are not present in the library,  analysis
       with  desired accuracy cannot be performed.

WHAT NEXT
       Fix the library to ensure that all library cell timing arcs have either
       arc-based or pin-based CCS noise models.

SEE ALSO
       time.delay_calc_waveform_analysis_mode (3)
       time.awp_compatibility_mode (3)","","Warning: Libraries do not have CCS noise model for accurate waveform analysis in advanced waveform propagation mode. (TIM-207) (MSG-3032)",""
"UIC-058","Warning","NAME
       UIC-058  (warning) Scenario %s is not configured for %s analysis: skip-
       ping.

DESCRIPTION
       The specified scenario has not been activated for setup or hold  analy-
       sis.   Because  of this, no setup or hold timing paths can be found for
       it.

WHAT NEXT
       If setup or hold analysis is deliberately being skipped for  this  sce-
       nario,  this  warning  can  be  ignored.   Otherwise,  use the set_sce-
       nario_status command to activate this scenario for setup or hold analy-
       sis.","","Warning: Scenario FUNC_0.85V_SETUP is not configured for hold analysis: skipping. (UIC-058) (MSG-3032)",""
"UNDO-016","Info","NAME
       UNDO-016 (info) The command '%s' cleared the undo history.

DESCRIPTION
       The  specified  command  is  not  undoable, therefore its execution has
       cleared the undo history.

WHAT NEXT","","Information: The command 'set_scenario_status' cleared the undo history. (UNDO-016) (MSG-3032)",""
"UPF-290","Info","NAME
       UPF-290  (Information)  Usage  of  add_power_state -update will be made
       mandatory in a future release.

DESCRIPTION
       This message occurs when the add_power_state is used to define a supply
       set  state for a supply set and that supply set already has other power
       states defined for it. -update should be used to  define  power  states
       for supply set if it already has other power states

WHAT NEXT
       -update  option  of  add_power_state  command  should be used to define
       power states for supply set if it already
        has other power states

SEE ALSO
       add_power_state(2)","","Information: Usage of add_power_state -update will be made mandatory in a future release. (UPF-290) (MSG-3032)",""
"UPF-518","Info","NAME
       UPF-518 (Information) The design attribute ""hetero_fanout_isolation"" is
       not set. Tool will insert isolation cells on hetero-fanout path. It  is
       recommended  to  set the attribute ""hetero_fanout_isolation"" to TRUE in
       the input UPF to ensure cross tool consistency for path based isolation
       cell insertion on heterogeneous fanouts.

DESCRIPTION
       This   information  message  is  issued  when  design  attribute  ""het-
       ero_fanout_isolation"" is not set in input UPF  and  UPF  has  isolation
       strategy  with  -sink/-diff_supply_only.   Tool  will  insert isolation
       cells on hetero-fanout path. Its recommended to set the attribute ""het-
       ero_fanout_isolation""  to  TRUE  in  the input UPF to ensure cross tool
       consistency for path based isolation cell  insertion  on  heterogeneous
       fanouts.

WHAT NEXT
SEE ALSO
       set_design_attributes(2)","","Information: The design attribute ""hetero_fanout_isolation"" is not set. Tool will insert isolation cells on hetero-fanout path. It is recommended to set the attribute ""hetero_fanout_isolation"" to TRUE in the input UPF to ensure cross tool consistency for path based isolation cell insertion on heterogeneous fanouts. (UPF-518) (MSG-3032)",""
"ZRT-022","Warning","NAME
       ZRT-022 (warn) Cannot find a default contact code for layer %s.

DESCRIPTION
       This  warning  message  indicates  that  a default contact code was not
       found for the specified layer. This is most likely  due  to  a  missing
       default contact code definition in the technology file.

WHAT NEXT
       Add  a  default  contact code definition to the technology file. If the
       specified layer is a nonrouting layer, such as V0, you can ignore  this
       message.","","Warning: Cannot find a default contact code for layer CO. (ZRT-022) (MSG-3032)",""
"ZRT-027","Warning","NAME
       ZRT-027 (warn) Ignore %d top cell ports with no pins.

DESCRIPTION
       This  warning  message indicates that the design's top cell has logical
       ports which have no physical shapes attached to them.  The router  will
       ignore such ports.

WHAT NEXT
       Please check the top cell and create physical shapes for those ports if
       needed.","","Warning: Ignore 2 top cell ports with no pins. (ZRT-027) (MSG-3032)",""
"ZRT-044","Warning","NAME
       ZRT-044 (warn) Standard cell pin %s/%s has no valid via regions.

DESCRIPTION
       Via  regions  are  useful  in  avoiding  DRCs  in accessing pins and in
       accessing pins off the routing grid. It is defined  with  the  matching
       via specified by the contact code number.

WHAT NEXT
       Please  check  for  DRCs  in  accessing this pin, and check ZRT-038 for
       error in contact code number, and generate the via  regions  if  neces-
       sary.","","Warning: Standard cell pin LSUPX4_HVT/VDDL has no valid via regions. (ZRT-044) (MSG-3032)",""
"ZRT-101","Warning","NAME
       ZRT-101 (warning) Power net %s has no power preroutes, skip tie-off.

DESCRIPTION
       Power  net  has no power preroutes. Tie-off will be turned off for this
       net.

WHAT NEXT
       Please add power preroutes.","","Power net %s has no power preroutes, skip tie-off. (MSG-3032)",""
"ZRT-143","Warning","NAME
       ZRT-143  (warning)  Secondary  PG  net  %s has no power stripe, skip to
       route.

DESCRIPTION
       Secondary PG net has no power stripe to connect.

WHAT NEXT
       Please add power stripe.","","Secondary PG net %s has no power stripe, skip to route. (MSG-3032)",""
"ZRT-305","Info","NAME
       ZRT-305 (info) Merged away %d aligned/redundant DRCs.

DESCRIPTION
       DRCs  can be merged if at least two opposing edges are aligned and they
       are of the same type, layer, and nets.  For example, if two overlapping
       different-net-metal-spacing  DRCs are between shapes of the same layer,
       from the same two nets, and have top and  bottom  edges  aligned,  then
       they  will  be  merged  to one DRC.  Merging is done to give the user a
       more realistic number of DRCs,  and  to  minimize  the  effect  of  the
       router's internal representation of the shapes on the DRC count.

WHAT NEXT
       No action necessary.","","Information: Merged away 16840 aligned/redundant DRCs. (ZRT-305) (MSG-3032)",""
"ZRT-311","Warning","NAME
       ZRT-311  (warning)  Skipping antenna analysis for net %s. The pin %s on
       cell %s does not have enough gate area information.

DESCRIPTION
       One or more input pins of this net do not have the  correct  gate  area
       values.  So antenna analysis will not be done for this net.

       Limit for number of ZRT-311 messages is set to 100 by default for read-
       ability of the log file. In order to print more or all the ZRT-311 mes-
       sages,  set  this  message  limit to a very large number using set_mes-
       sage_info command.

WHAT NEXT
       Check and set correct gate area for all the input pins of  the  net  on
       all the metal & cut layers.
        If gate area of some pins is not available, consider using app options
       route.detail.default_gate_size   and   route.detail.default_port_exter-
       nal_gate_size.  Value set for these options will be used for pins with-
       out gate area information during antenna analysis.

       If the gate area is unspecified but the diffusion area is specified for
       some  pins, and you want to use the diffusion area for antenna analysis
       for   such   pins,    then    set    app    option    route.detail.ana-
       lyze_antenna_for_pins_with_diffusion_area to true.","","Warning: Skipping antenna analysis for net clock_opt_cts_ZCTSNET_694. The pin CE2 on cell SRAM2RW16x4 does not have enough gate area information. (ZRT-311) (MSG-3032)",""
"ZRT-444","Info","NAME
       ZRT-444 (info) Using %d threads for routing.

DESCRIPTION
       This message reports the number of threads used in multi-threaded rout-
       ing.

WHAT NEXT
       No action is required.

SEE ALSO
       set_host_options(2)","","Information: Using 16 threads for routing. (ZRT-444) (MSG-3032)",""
"ZRT-559","Info","NAME
       ZRT-559 (info) Routes in non-preferred voltage areas = %d

DESCRIPTION
       Voltage  areas  are a soft constraint, and routing outside of preferred
       voltage areas is occasionally necessary and not indicative of an error.

       For example, routes may cross through non-preferred  voltage  areas  to
       avoid  unacceptably long detours.  Short routes may also enter a nearby
       non-preferred voltage area along the border.  These behaviors are  nor-
       mal.

WHAT NEXT
       No action necessary.","","Information: Routes in non-preferred voltage areas = 4569 (ZRT-559) (MSG-3032)",""
"ZRT-574","Info","NAME
       ZRT-574 (Information) Freeing timing information from routing.

DESCRIPTION
       This  information  indicates  that  timing  update  has  happened after
       route_global or route_track command and all timing information used  in
       route_global  or  route_track  command is freed.  To be consistent with
       route_auto ICC2 use  the  same  timing  information  for  route_global,
       route_track and route_detail steps when timing driven is on. But if the
       user        calls        update_timing        explicitly        between
       route_global/route_track/route_detail,  the existing timing information
       will be freed and the next route_command  will  use  up-to-date  timing
       information.

WHAT NEXT","","Information: Freeing timing information from routing. (ZRT-574) (MSG-3032)",""
"ZRT-613","Info","NAME
       ZRT-613 (info) RC layer preference is turned %s for this design.

DESCRIPTION
       RC  layer  preference  is turned off if the design does not have enough
       variation in RC value among the reasonable routing layers. A  layer  is
       reasonable if it is within min and max routing layers, and its pitch is
       within six times the average pitch of the lower five metal routing lay-
       ers.

WHAT NEXT
       No action necessary.","","Information: RC layer preference is turned on for this design. (ZRT-613) (MSG-3032)",""
"ZRT-619","Info","NAME
       ZRT-619  (info)  Via  ladder engine would be activated for pattern must
       join connection in certain commands. Please refer to man-page  for  the
       command list.

DESCRIPTION
       This  design  contains  pattern must join pins, which is required to be
       connected by pattern must join connection  shapes.  Pattern  must  join
       connection has similar structure to via ladder, and is also constructed
       by via ladder engine.  It would be processed during via ladder  related
       commands,  and  full  routing  commands.  Here  is  the  command  list:
       insert_via_ladders,      verify_via_ladders,       refresh_via_ladders,
       route_group,  route_auto, route_eco, route_opt.  To separate route_auto
       into  several  commands,  please   run   through:   insert_via_ladders,
       route_global, route_track, route_detail.

WHAT NEXT
       If  this  pattern  must join connection is unexpected, please check the
       attribute of pin, pattern_must_join.","","Information: Via ladder engine would be activated for pattern must join connection in certain commands. Please refer to man-page for the command list. (ZRT-619) (MSG-3032)",""
"ZRT-703","Info","NAME
       ZRT-703  (info) Option route.detail.force_end_on_preferred_grid will be
       ignored since none of the layers have preferred grid.

DESCRIPTION
       Ignore option route.detail.force_end_on_preferred_grid since there  are
       no preferred grids in this design.

WHAT NEXT","","Information: Option route.detail.force_end_on_preferred_grid will be ignored since none of the layers have preferred grid. (ZRT-703) (MSG-3032)",""
"ZRT-706","Info","NAME
       ZRT-706  (Information)  When applicable layer based tapering will taper
       up to %.2f in distance from the pin.

DESCRIPTION
       Distance control for layer based tapering is turned on.

WHAT NEXT","","Information: When applicable layer based tapering will taper up to 0.00 in distance from the pin. (ZRT-706) (MSG-3032)",""
"ZRT-707","Info","NAME
       ZRT-707  (Information)  When applicable Min-max layer allow_pin_connec-
       tion mode will allow paths of length %.2f outside the layer range.

DESCRIPTION
       Distance threshold for min-max layer allow pin conn mode.

WHAT NEXT","","Information: When applicable Min-max layer allow_pin_connection mode will allow paths of length 3.55 outside the layer range. (ZRT-707) (MSG-3032)",""
"ZRT-718","Info","NAME
       ZRT-718  (Information)  When applicable Min-max layer allow_pin_connec-
       tion mode will allow paths of length %.2f outside the  layer  range  on
       clock nets.

DESCRIPTION
       Distance threshold for min-max layer allow pin conn mode on clock nets.

WHAT NEXT","","Information: When applicable Min-max layer allow_pin_connection mode will allow paths of length 3.55 outside the layer range on clock nets. (ZRT-718) (MSG-3032)",""
"ZRT-740","Warning","NAME
       ZRT-740 (warning)  %s is unplaced.  This may impact routing result.

DESCRIPTION
       A port is unplaced.  This is atypical and may impact routing result.

WHAT NEXT
       If this is not expected, please fix the issue.","","Warning: Port sipo_sw_out of cell bit_coin is unplaced.  This may impact routing result. (ZRT-740) (MSG-3032)",""
"ZRT-763","Warning","NAME
       ZRT-763  (warning)  Cell  %s  is placed overlapping with other cells at
       {{%.3f %.3f} {%.3f %.3f}}.

DESCRIPTION
       This warning message indicates that there are other  cells  overlapping
       with  this  cell.  This  is  a  roughly check for overlapped cell.  For
       detailed information, please run ""check_legality"".

WHAT NEXT
       Please make sure all the cells are placed legally  before  running  the
       router and run check_legality before running check_routability.","","Warning: Cell clock_opt_cts_opt_ZINV_27_inst_257250 is placed overlapping with other cells at {{6488.264 1852.416} {6490.088 1854.088}}. (ZRT-763) (MSG-3032)",""
"ZRT-807","Info","NAME
       ZRT-807  (info)  The  app  option  ""%s"" will be on-by-default in future
       release.

DESCRIPTION
       This app option will be on-by-default in future release.

WHAT NEXT
       No action necessary.","","Information: The app option ""route.detail.report_soft_drc_separately"" will be on-by-default in future release. (ZRT-807) (MSG-3032)",""
