"Code","Severity","Description","User Severity","rpt msg","solution"
"OPT-202","Warning","NAME
       OPT-202 (warning) No legal tie cell is available to drive '%s' pin.

DESCRIPTION
       There  is  no  tie  cell  in the library that is available for constant
       (1'b0 / 1'b1) fixing, given the constraints for the reported pin.  This
       could  be because of target library subset selection, power constraints
       etc.

WHAT NEXT
       Check and update power constraints or targer library subset constraints
       or provide the library with additional cells.","","Warning: No legal tie cell is available to drive 'piso_secur... (MSG-3032)",""
"AFP-1007","Info","","","Information: Placing unplaced pins (AFP-1007) (MSG-3032)",""
"AFP-1011","Info","","","Information: Shaping unshaped voltage areas (AFP-1011) (MSG-3032)",""
"AFP-2023","Info","","","Information: Auto-Floorplan Summary (AFP-2023) (MSG-3032)",""
"ATR-012","Warning","NAME
       ATR-012 (warning) Attribute '%s' is already defined in class '%s'

DESCRIPTION
       While  defining  a  new user attribute, you specified an attribute name
       that is already defined.  There is no mechanism to change an  attribute
       definition.

WHAT NEXT
       Make  use  of  the  existing  attribute or use another name for the new
       attribute.","","Warning: Attribute 'sqs_step' is already defined in class 'lib_cell' (ATR-012) (MSG-3032)",""
"ATTR-12","Info","NAME
       ATTR-12  (information)  The  design  specific attribute override for %s
       '%s' is set in the current block '%s', because the actual library  set-
       ting may not be overwritten.

DESCRIPTION
       This  command  set  the  design specific attribute value in the current
       block, instead of the actual value in the library, because library set-
       tings may not be overwritten.

       Within  the  block,  the  design specific attribute value overrides the
       library value, and will be persistently stored in the block when saved.
       This  attribute value is returned by the get_attribute command, and may
       be be removed by the remove_attributes command.","","Information: The design specific attribute override for lib_cell 'saed32rvt_c:NBUFFX8_RVT.timing' is set in the current block 'bit_coin', because the actual library setting may not be overwritten. (ATTR-12) (MSG-3032)",""
"CCD-001","Info","NAME
       CCD-001 (info) Skip %s, reason '%s'.

DESCRIPTION
       This  information  prints  the  detailed  reason why an object is being
       skipped by CCD.  Objects can be clock sinks or intermediate pins in the
       clock network.

       Following  are  the  possible  reasons  that  can  cause CCD to skip an
       object:

   Sink is boundary
       The sink is in the fanin/fanout of I/O ports. So this is considered  as
       a  boundary  flop.   ccd.optimize_boundary_timing  is  set as false and
       hence boundary flops cannot be skewed by CCD.

   Sink is a fixed balance pin
       The sink has  the  attribute  cts_fixed_balance_pin  set  to  true  and
       ccd.respect_cts_fixed_balance_pins application option is enabled.

   Pin is not in the balance portion of the clock tree
       Pin  is  in  the ignore portion of the clock tree and CCD will not skew
       this pin. Use report_clock_qor -type  structure  and  report_clock_bal-
       ance_points  to  confirm  that  the  ignore exception settings are user
       intended.

   Pin is on dont_touch net
       Clock  net  connected  to  the  pin  is  marked  as   dont_touch.   Use
       report_dont_touch  on  the clock net to check if the dont_touch setting
       is user intended.

   Pin is on read_only net
       Clock net connected to this pin is marked as read_only. This could be a
       sub-block not being editable.

   Pin is in abstract or ETM
       Pins in abstracts or ETMS lack proper timing/power models and cannot be
       power shaped.

WHAT NEXT
       See CCD-002 for the total number of skipped objects  for  each  reason.
       Review  the  above details and ensure that all the settings are reason-
       able and user intended.","","Information: Skip bit_secure_0/slice_30/lclk_UPF_LS/A, reason 'pin is on dont_touch net lclk'. (CCD-001) (MSG-3032)",""
"CCD-002","Info","NAME
       CCD-002  (info)  There were %d objects skipped by CCD due to the reason
       '%s'.

DESCRIPTION
       This information prints the total number of objects skipped by CCD  for
       each reason.

WHAT NEXT
       See details of which objects were skipped and their reasons in CCD-001.","","Information: There were 1587 objects skipped by CCD due to the reason 'pin is on dont_touch net'. (CCD-002) (MSG-3032)",""
"CGT-4005","Info","NAME
       CGT-4005  (Information)  The  automatic clock gate timing flow is acti-
       vated. Clock latencies set on clock gate cells  will  be  automatically
       adjusted by an estimate for latency.

DESCRIPTION
       The  automatic clock gate timing flow is activated. Clock latencies set
       on clock gate cells will be automatically adjusted by an  estimate  for
       latency.  Clock  gate  latencies derived from the set_lock_gate_latency
       command will not be used.

WHAT NEXT
       To preserve annotated clock latencies from set_clock_latency,  set  the
       dont_estimate_clock_latency  attribute  on  the  clock pin of the clock
       gating  cell.  E.g.   set_attribute  [get_pins  {my_CG/CK}]  dont_esti-
       mate_clock_latency true

SEE ALSO","","Information: The automatic clock gate timing flow is activated. Clock latencies set on clock gate cells will be automatically adjusted by an estimate for latency. (CGT-4005) (MSG-3032)",""
"CLE-10","Info","NAME
       CLE-10  (information)  Term  was not able to be set up using %s . Using
       ""xterm"" by default instead.

DESCRIPTION
       This warning message occurs in certain OS when the term cannot  be  set
       up under its default term name.","","Information: Term was not able to be set up using xterm-256color . Using ""xterm"" by default instead. (CLE-10) (MSG-3032)",""
"CMD-030","Warning","NAME
       CMD-030 (warning) File '%s' was not found in search path.

DESCRIPTION
       The 'which' command evaluated an filename argument and the file was not
       found.

WHAT NEXT
       No adverse effect on the result of the  command,  but  check  spelling,
       etc.","","Warning: File 'config_setup.tcl' was not found in search path. (CMD-030) (MSG-3032)",""
"CMD-110","Warning","NAME
       CMD-110  (warning)  Option '%s' for command '%s' is deprecated. See the
       command's man page for alternatives.

DESCRIPTION
       This option is deprecated, you should use a different option  for  this
       command feature.

WHAT NEXT
       Update your script to use the new option.","","Warning: Option '-essential' for command 'saif_map' is deprecated. See the command's man page for alternatives. (CMD-110) (MSG-3032)",""
"CTS-012","Warning","NAME
       CTS-012  (Warning)  Nets  in  the  clock network have a dont_touch con-
       straint

DESCRIPTION
       Nets in the clock network have been marked with a dont_touch attribute.
       dont_touch  on  a net prevents sizing, optimization, and replacement of
       all attached cells.  It also prevents buffering on the net.  dont_touch
       can  limit  CTS  optimization,  which can cause worse latency, skew, or
       area in the clock network.

WHAT NEXT
       Examine the reported nets to ensure that the dont_touch attributes have
       been  applied  with  good  reason.   In particular, dont_touch on high-
       fanout or other large nets can cause latency  problems  after  CTS,  as
       that  large  net  will  not  be buffered.  dont_touch attributes can be
       removed   with   the   set_dont_touch,    set_dont_touch_network,    or
       mark_clock_tree  commands.  set_dont_touch is normally used for setting
       and  clearing  dont_touch  on  individual  nets  or   cell   instances.
       set_dont_touch_network  is used to apply dont_touch to an entire fanout
       from a clock or pin.  Note that set_dont_touch_network will  not  trace
       from  a master clock through to a generated clock.  mark_clock_tree can
       be used also to apply or clear dont_touch.  Unlike  set_dont_touch_net-
       work, mark_clock_tree will trace through generated clocks.

SEE ALSO
       set_dont_touch(2)
       set_dont_touch_network(2)
       mark_clock_tree(2)","","Nets in the clock network have a dont_touch constraint (MSG-3032)",""
"CTS-101","Info","NAME
       CTS-101 (Information) %s will work on the following scenarios.

DESCRIPTION
       Lists the scenarios that command will work on.

WHAT NEXT","","Information: CTS will work on the following scenarios. (CTS-101) (MSG-3032)",""
"CTS-103","Info","NAME
       CTS-103  (Information) '%s' is identified as primary corner for initial
       clock tree building.

DESCRIPTION
       The synthesize_clock_trees command will pick a primary  corner  in  the
       initial  clock  tree  building stage. By default the worst delay corner
       will be selected as primary corner.

WHAT NEXT","","Information: 'FUNC_0.78V_SETUP' is identified as primary corner for initial clock tree building. (CTS-103) (MSG-3032)",""
"CTS-107","Info","NAME
       CTS-107  (Information)  %s will work on all clocks in active scenarios,
       including %d master clocks and %d generated clocks.

DESCRIPTION
       Print the number of clocks for command to work on.

WHAT NEXT","","Information: CTS will work on all clocks in active scenarios, including 6 master clocks and 0 generated clocks. (CTS-107) (MSG-3032)",""
"CTS-903","Warning","NAME
       CTS-903  (Warning)  Cells  instantiated in the clock network are not in
       the clock reference list

DESCRIPTION
       CTS can only size to lib_cells that are specified in the  clock  refer-
       ence   list,   constrained  using  'set_lib_cell_purpose  -include  cts
       $lib_cell_list'.  This message indicates that some  cells  instantiated
       in the clock network have reference lib_cells that are not in the clock
       reference list.  If there are logically  equivalent  lib_cells  in  the
       reference list, then these instances can still be resized to those log-
       ically equivalent lib_cells, if necessary.  There is no guarantee  that
       the  cell  will be resized, and once resized it cannot be sized back to
       the original lib_cell that was not in the reference list.

       If there are no logically equivalent cells in the reference list,  then
       this  cell  will not be resized by CTS, and a CTS-904 message will also
       be issued by check_clock_trees, indicating that no logically equivalent
       cells are available.

WHAT NEXT
       No  action  is  necessary  if the behavior described above is okay.  If
       resizing of the cell  is  desired,  ensure  that  logically  equivalent
       lib_cells  are  available  using the 'set_lib_cell_purpose -include cts
       $lib_cell_list' command.  Note that there is no guarantee that the cell
       will  be  resized,  and  so it may remain in the clock network with its
       original reference cell which was not supplied in the  clock  reference
       list.  If you want to guarantee that this reference cell does not exist
       in the clock network after CTS completes, then you must manually  asso-
       ciate it to a new lib_cell using the change_link command before running
       CTS.

SEE ALSO
       set_lib_cell_purpose(2)
       change_link(2)","","Cells instantiated in the clock network are not in the clock reference list (MSG-3032)",""
"CTS-904","Warning","NAME
       CTS-904 (Warning) Some clock reference cells have no LEQ cell specified
       for resizing

DESCRIPTION
       CTS cannot resize a cell in the clock network unless  there  are  logi-
       cally equivalent lib_cells specified in the clock reference list.  This
       message indicates that there are cells instantiated in the  clock  net-
       work that have no logically equivalent lib_cells in the reference list,
       so no sizing can be done.

WHAT NEXT
       If the cell does not need to be sized, or has optimization  constraints
       like dont_touch that prevent sizing, then no action is necessary.  Oth-
       erwise, use 'set_lib_cell_purpose -include cts  $lib_cell_list',  where
       $lib_cell_list  includes  logically  equivalent  lib_cells  to the ones
       reported by this check.  This will ensure that the cell can be  resized
       during CTS.

SEE ALSO
       set_lib_cell_purpose(2)","","Some clock reference cells have no LEQ cell specified for resizing (MSG-3032)",""
"DCHK-004","Warning","NAME
       DCHK-004  (warning) In design '%s', input pin '%s' of hierarchical cell
       '%s' has no internal loads and is not being driven.

DESCRIPTION
       This message appears when hierarchical cell input pin has  no  internal
       load and no driver.","","Warning: In design 'bit_secure_15', input pin 'bit_secure_15/slice_31/lv_scan_in' of hierarchical cell 'bit_secure_15/slice_31' has no internal loads and is not being driven. (DCHK-004) (MSG-3032)",""
"DCHK-008","Warning","NAME
       DCHK-008 (warning) In design '%s', cell '%s' does not drive any nets.

DESCRIPTION
       This  warning  alerts you that the output(s) of a cell is not connected
       to any load nets. This usually indicates that a  design  has  not  been
       correctly specified.","","Warning: In design 'bit_secure_15/slice_31/sipo_bit', cell 'bit_secure_15/slice_31/sipo_bit/C248' does not drive any nets. (DCHK-008) (MSG-3032)",""
"DCHK-009","Warning","NAME
       DCHK-009  (warning) In design '%s', '%s' net '%s' driven by %s '%s' has
       no loads.

DESCRIPTION
       This warning message occurs when a net is driven by an output  pin  (or
       pins) but has no load pins connected to it. This usually indicates that
       a design is not correctly specified.","","Warning: In design 'bit_secure_0/slice_0', 'hierarchical' net 'bit_secure_0/slice_0/VDDL' driven by inside hier pin 'bit_secure_0/slice_0/VDDL' has no loads. (DCHK-009) (MSG-3032)",""
"DCHK-010","Warning","NAME
       DCHK-010 (warning) In design '%s', '%s' net '%s' has no drivers.

DESCRIPTION
       This  warning  message occurs when there is a net that is not driven by
       any source pins.","","Warning: In design 'bit_secure_15', 'hierarchical' net 'bit_secure_15/lv_scan_in31' has no drivers. (DCHK-010) (MSG-3032)",""
"DCHK-014","Warning","NAME
       DCHK-014 (warning) In design '%s', '%s' net '%s' has a single tri-state
       driver '%s'.

DESCRIPTION
       This warning message is printed when the check_netlist command  detects
       that a net is driven by a single tri-state driver.","","Warning: In design 'bit_secure_15/slice_31', 'flat' net 'bit_secure_15/slice_31/t_din2piso[0]' has a single tri-state driver 'bit_secure_15/slice_31/nibble_0/O1[0]'. (DCHK-014) (MSG-3032)",""
"DCHK-016","Warning","NAME
       DCHK-016  (warning)  In  design '%s', port '%s' is not connected to any
       nets.

DESCRIPTION
       This warning alerts you that a port in a design is not connected to any
       nets. This usually indicates that a design has not been correctly spec-
       ified.","","Warning: In design 'bit_secure_15/piso_slice_last', port 'bit_secure_15/piso_slice_last/isolation_signals' is not connected to any nets. (DCHK-016) (MSG-3032)",""
"DCHK-027","Warning","NAME
       DCHK-027  (warning)  In design '%s', port '%s' is connected to net '%s'
       which does not have same name. However a net '%s'  with  same  name  as
       port exists in design.

DESCRIPTION
       This  messages  indicates that the specified port is connected to a net
       with a different name. However a net with same name as  the  port  also
       exists  in  the design. Hence, you may want to check the connections of
       the port as this is in violation of verilog naming rules.","","Warning: In design 'bit_secure_15/slice_31', port 'bit_secure_15/slice_31/lclk' is connected to net 'bit_secure_15/slice_31/pmd22479' which does not have same name. However a net 'bit_secure_15/slice_31/lclk' with same name as port exists in design. (DCHK-027) (MSG-3032)",""
"DEFW-006","Info","NAME
       DEFW-006  (information)  Creating  dummy  net '%s' for unconnected port
       '%s'.

DESCRIPTION
       There are unconnected ports in the design. For each  unconnected  port,
       write_def  generates a dummy net and connects the port to it. The dummy
       net will appear in the PINS and regular NETS sections. The dummy net is
       not actually created and connected in the design; it is merely a place-
       holder in the DEF output file.

WHAT NEXT
       Verify whether the port should be connected  in  the  netlist.  Connect
       them  to  avoid  seeing  this  message and dummy nets in the output DEF
       file.","","Creating dummy net '%s' for unconnected port '%s'. (MSG-3032)",""
"DEFW-014","Warning","NAME
       DEFW-014  (warning)  'routing_rules'  is  not  in  the include_list for
       option -include.

DESCRIPTION
       There are non-default-routing rules are used in the NETS  section,  but
       the NONDEFAULTRULES section are not output. When reading the output DEF
       file, the width of net shapes might be changed.

WHAT NEXT
       Please check if the non-default-routing rules are  needed  in  the  DEF
       file, if so, please add 'routing_rules' to the include_list.","","'routing_rules' is not in the include_list for option -include. (MSG-3032)",""
"DEFW-032","Info","NAME
       DEFW-032  (information)  Fill  shapes with '%s' purpose will be skipped
       from output DEF.

DESCRIPTION
       Fill Shapes with purpose 'active_fill'  and  'special_router_extension'
       are  written  out  based  on  the  file.def.fill_purpose_map app option
       value. This message informs which shapes are excluded from  DEF  output
       in the current settings.

WHAT NEXT
       Please use appropriate file.def.fill_purpose_map mapping if output file
       is not expected.","","Information: Fill shapes with 'active_fill' purpose will be skipped from output DEF. (DEFW-032) (MSG-3032)",""
"DES-028","Info","NAME
       DES-028 (information) Saving '%s' to '%s'.

DESCRIPTION
       The block is being saved to the named destination on disk.

WHAT NEXT
       Showing  the  block and library name to help understand when a block is
       being saved.","","Information: Saving 'bit_coin.nlib:bit_coin/compile.design' to 'bit_coin.nlib:bit_coin/compile_final_opto.design'. (DES-028) (MSG-3032)",""
"DFT-011","Info","NAME
       DFT-011 (information) NO SCANCHAIN defined in SCANDEF.

DESCRIPTION
       optimize_dft  does  nothinig  or  check_scan_chain cannot perform since
       there is no scan chain defined in the design.

WHAT NEXT
       use read_def to read in the SCANDEF with SCANCHAIN info","","NO SCANCHAIN defined in SCANDEF. (MSG-3032)",""
"DFT-1991","Warning","NAME
       DFT-1991  (warning)  SCANDEF  based  Optimization  skipped:  No SCANDEF
       chains found.

DESCRIPTION
       This message is issued when  SCANDEF  based  Optimization  (like  opti-
       mize_dft  or  similar commands) was attempted but no SCANDEF chain data
       was found. The SCANDEF chain data is basic for performing this kind  of
       optimizations.

WHAT NEXT
       Check  if  SCANDEF  data should be available, for example if insert_dft
       was previously executed succesfully, or if SCANDEF data has been loaded
       from setup using read_def command.

SEE ALSO
       insert_dft(2) optimize_dft(2) read_def(2)","","Warning: SCANDEF based Optimization skipped: No ScanDEF chains found. (DFT-1991) (MSG-3032)",""
"DPPA-268","Warning","NAME
       DPPA-268 (Warning) Didn't find any enabled planning block for %s.

DESCRIPTION
       The  tool  couldn't find an enabled block to run the specified command.
       This could happen if user uses set_editability to disable all the phys-
       ical  blocks  from  design  planning or user forgets to define physical
       block in the design. This could also happen if  there  is  no  writable
       physical blocks (blocks are read only)

WHAT NEXT
       Check  that  set_editability are set correctly and/or check if there is
       any physical block in the  design  or  check  if  all  the  blocks  are
       writable.","","Warning: Didn't find any enabled planning block for bit_coin. (DPPA-268) (MSG-3032)",""
"DWS-0216","Info","NAME
       DWS-0216 (information) Added key list '%s' to design '%s'.

DESCRIPTION
       Indicates that the listed set of licenses have been associated with the
       specified design. Accessing the design will require  that  one  of  the
       listed licenses can be successfully checked out.

WHAT NEXT
       No action is required since this is just an information message.","","Added key list '%s' to design '%s'. (MSG-3032)",""
"DWS-3518","Info","","","Information: DesignWare Summary. (DWS-3518) (MSG-3032)",""
"EMS-040","Warning","NAME
       EMS-040 (Warning) EMS database ""%s"" already exists, over-writing it.

DESCRIPTION
       The  command executed creates an EMS database even if one exists by the
       same name(over-writes the existing EMS database).

WHAT NEXT
       Use ""-ems_database"" to provide a new EMS database name if  you  do  not
       want to overwrite the existing EMS database.

SEE ALSO
       check_design","","Warning: EMS database ""check_design.pre_clock_tree_stage.ems"" already exists, over-writing it. (EMS-040) (MSG-3032)",""
"FILE-007","Info","NAME
       FILE-007 (information) Loading %s file '%s'

DESCRIPTION
       This  informational message shows the full path name and type of a file
       being read into the application.

WHAT NEXT
       Use the full path name to  help  understand  any  problems  encountered
       while reading the file.","","Information: Loading library file '/home/inf25/work/Bitcoin/testcase_done_script/bitcoin_assignment/work_area3_their_file_updated_fc_version_for_icv7/data/lib/sram/ndms/sram2rw16x4_tt1p_v125c.ndm' (FILE-007) (MSG-3032)",""
"FLW-1247","Info","","","Information: Secondary PG:  Secondary PG connections completed (FLW-1247) (MSG-3032)",""
"FLW-1300","Info","","","Information: Change threshold for extractor is reset. (FLW-1300) (MSG-3032)",""
"FLW-2892","Warning","","","Warning: Restoring scoped app option 'ropt.lr_estimation_composite_factor_area_leakage' to original value 'unset' (from current value '1', which is different from the scoped value '1.0'). (FLW-2892) (MSG-3032)",""
"FLW-3502","Warning","","","Warning: The app option 'compile.flow.high_effort_timing' will be changed to Boolean type in the future.  To ensure compatibility, this app option should only be set to a value of 0 or 1 for now (FLW-3502) (MSG-3032)",""
"FLW-3600","Info","","","Information: Enabling runtime flow for U-2022 (FLW-3600) (MSG-3032)",""
"FLW-8000","Info","NAME
       FLW-8000 (info) Starting %s

DESCRIPTION
       Starting  message  of  a  command, compile stage or step.  This message
       appears in pair with FLW-8001.

WHAT NEXT
       Information. No action needed.","","Information: Starting 'analyze_design_violations' (FLW-8000) (MSG-3032)",""
"FLW-8001","Info","NAME
       FLW-8001 (info) Ending %s

DESCRIPTION
       Ending  message  of  a  command,  compile  stage or step.  This message
       appears in pair with FLW-8000.

WHAT NEXT
       Information. No action needed.","","Information: Ending   'analyze_design_violations' (FLW-8001) (MSG-3032)",""
"FLW-8100","Info","NAME
       FLW-8100  (info)  Time: %s / Session: %s / Command: %s / CPU: %s / Mem-
       ory: %.0f MB

DESCRIPTION
       Information of timestamp, elapsed time in  the  tool  session,  elapsed
       time and CPU time in the command and peak memory usage.

WHAT NEXT
       Information. No action needed.","","Information: Time: 2025-12-31 16:10:01 / Session:  00:51:17 / Command:  00:00:03 / CPU:  00:00:03 / Memory: 9128 MB (FLW-8100) (MSG-3032)",""
"FLW-8500","Info","","","Information: Result of compile_fusion / initial_opto / bufferHfsDrcAfterScanSynthesis (FLW-8500) (MSG-3032)",""
"FLW-9000","Info","NAME
       FLW-9000 (info)  %s

DESCRIPTION
       This  shows  runtime  summary for major engines at major breakpoints of
       core  commands.    Currently,   it   is   printed   at   compile_fusion
       (final_place,   final_opto),  create_placement,  place_opt,  clock_opt,
       route_opt and hyper_route_opt.

WHAT NEXT
       Information. No action needed.","","Information: Runtime Summary (compile_fusion / final_opto)  (FLW-9000) (MSG-3032)",""
"FLW-9001","Info","","","Information: Runtime Summary (compile_fusion / initial_opto)  (FLW-9001) (MSG-3032)",""
"FRAM-054","Warning","NAME
       FRAM-054  (warning)  Technology  used  to create frame-view and current
       technology have inconsistency: %s.

DESCRIPTION
       The reported part of the technology are inconsistent between the refer-
       ence library and the design library.

WHAT NEXT
       Update the library with consistent technology and try again.

SEE ALSO
       create_lib(2)
       open_lib(2)
       read_tech_file(2)","","Warning: Technology used to create frame-view and current technology have inconsistency: Fat table contents are different. (FRAM-054) (MSG-3032)",""
"HFS-1000","Info","","","Information: Top 10 transition violators after high fanout synthesis (HFS-1000) (MSG-3032)",""
"LGL-031","Warning","NAME
       LGL-031  (warning) Site master ""%s"" has neither X-Symmetry nor Y-Symme-
       try. The ""legal orientations"" for the standard cells will be limited.

DESCRIPTION
       This message is indicating that the legalization has detected that  the
       above  site master has neither X-Symmetry nor Y-Symmetry.  For a normal
       design, usually, the site master may have either  ""X-Symmetry""  or  ""Y-
       Symmetry"".

       If a site master does not have either of ""X-Symmetry"" and ""Y-Symmetry"",
       the standard cells will have limited  legal  orientations  because  the
       standard cells will not be allowed to flip within the site rows.

WHAT NEXT
       Please  double-check  the  design and library setting and make sure the
       setting is correct.","","Warning: Site master ""unit"" has neither X-Symmetry nor Y-Symmetry. The ""legal orientations"" for the standard cells will be limited. (LGL-031) (MSG-3032)",""
"LNK-040","Info","NAME
       LNK-040 (information) User %sunits loaded from library '%s'

DESCRIPTION
       This message appears when you have not explicitly set your design units
       (time, capacitance, etc.) with the set_user_units command.   The  units
       used  in your shell session will be taken from the default units in the
       given library.

WHAT NEXT
       You can use report_user_units to see what  units  have  been  selected.
       You can use the set_user_units to force different units of your choice.

SEE ALSO
       set_user_units(2)
       report_user_units(2)","","Information: User units loaded from library 'saed32hvt_dlvl_tt0p_v' (LNK-040) (MSG-3032)",""
"MSG-3032","Info","NAME
       MSG-3032 (information) %5d %5d %2d %s

DESCRIPTION
       Prints  all  data  on  messages which are triggered or printed from the
       start of the session.  Message data contains number  of  times  message
       printed, number of times message triggered for printing, message limit,
       message tag, message level, message format (or last printed message).

SEE ALSO
       MSG-3026(n)","","Information:     1     1  0 LNK-040   INFO      Information: User units loaded from library 'saed32hvt_dlvl_tt0p_v' (LNK-040) (MSG-3032) (MSG-3032)",""
"MSG-3036","Info","","","Information: #prnt #trgr #lmt    Tag  Level     Format (or last printed message)                                (MSG-3036) (MSG-3032)",""
"MSG-3038","Info","","","Information:  8943  2237  0        4  <------   Total sum of messages (MSG-3038) (MSG-3032)",""
"MSG-3100","Info","","","Information: >>>>>>> 4 unique error and warning message tags while observing fusion: (MSG-3100) (MSG-3032)",""
"MSG-3103","Info","","","Information: >>>>>>> Summary: 2237 error&warning MSGs observed during fusion (MSG-3103) (MSG-3032)",""
"MSG-3106","Info","","","Information: set_msg: changed msg 'ATTR-11' to level OFF (MSG-3106) (MSG-3032)",""
"MSG-3913","Info","NAME
       MSG-3913  (info) %d out of %d %s messages were not printed due to limit
       %d %s

DESCRIPTION
       This message prints the summary of the suppressed messages at  the  end
       of every source or mega command. This message will also be printed when
       we change the limit of a message which was suppressed.

       The file information will be  printed  if  this  message  is  triggered
       before  the  end  of  the  source  file. The message will be printed as
       below:

       3 out of 5 NDMUI-669 messages were not printed due to  limit  2  (after
       'set_message_info'  at  test.tcl:21) (MSG-3913) 2 out of 4 ATR-012 mes-
       sages were not printed due to  limit  2  (after  'set_message_info'  at
       test.tcl:22) (MSG-3913)

       And  if  this  message  is triggered after the completion of the source
       file. It will be printed as below:

       1 out of 3 ATR-012 messages were not printed due to limit 2  (MSG-3913)
       1  out  of  3  NDMUI-669  messages  were  not  printed  due  to limit 2
       (MSG-3913)

WHAT NEXT","","Information: 666566 out of 666576 POW-054 messages were not printed due to limit 10 (after 'source' at compile.tcl:675) (MSG-3913) (MSG-3032)",""
"MSG-3987","Info","","","Information: report_msg: adding -printed to avoid unintentional output overload. Use 'get_msg *' to list all messages.  (MSG-3987) (MSG-3032)",""
"MSG-3995","Info","NAME
       MSG-3995 (information) %s

DESCRIPTION
       Prints the machine information of the current run.

SEE ALSO","","Information: CPU Load: 13%, Ram Free: 7 GB, Swap Free: 0 GB, Work Disk Free: 5780 GB, Tmp Disk Free: 42 GB (MSG-3995) (MSG-3032)",""
"MV-021","Info","NAME
       MV-021 (information) Total %d %s cell(s) in the design.

DESCRIPTION
       This message is printed by commit_upf and associate_mv_cells, and shows
       the total number of different categories  of  power  management  cells,
       like  isolation  or level-shifters or repeater, that have been detected
       in the design.

WHAT NEXT
       This is an information-only message. No action is required.

SEE ALSO
       commit_upf(2)
       associate_mv_cells(2)","","Information: Total 0 repeater cell(s) in the design. (MV-021) (MSG-3032)",""
"MV-028","Info","NAME
       MV-028  (information)  Connecting   source  '%s'  to '%d' cells in '%s'
       mode.

DESCRIPTION
       An informational message from connect_power_switch, indicating how many
       connections  have  been made from the source of the power switch enable
       signal to the power switches.  It also indicates which style of connec-
       tion was used (HFN, daisy-chain, clustering or fishbone).

WHAT NEXT
       Optionally  check  that the expected number of power switch connections
       have been made by connect_power_switch.

SEE ALSO
       connect_power_switch(2)
       create_power_switch(2)
       create_power_switch_array(2)
       create_power_switch_ring(2)","","Information: Connecting  source  'sleep_signals[17]'  to '777' cells in 'daisy' mode. (MV-028) (MSG-3032)",""
"MV-030","Warning","NAME
       MV-030 (warning) Skipping cell %s, %s.

DESCRIPTION
       This warning message occurs if a given cell:

       0    is not a switch cell.

       0    is same as the cell of the source pin.

       0    has multiple sleep/ack pins but none defined using -lib_pin.

       0    has no valid sleep/ack pins.

       0    has sleep/ack pins already connected to some other nets.

WHAT NEXT
       Please  check  the  cell for the above conditions and re-issue the com-
       mand.

SEE ALSO
       connect_power_switch(2)","","Warning: Skipping cell piso_secure_0/headerfooter_snps_PD_PISO_SECURE__SW_PISO_SECURE_snps_HEAD2X16_HVT_R0_C0_0, Ack pin piso_secure_0/headerfooter_snps_PD_PISO_SECURE__SW_PISO_SECURE_snps_HEAD2X16_HVT_R0_C0_0/SLEEPOUT is already connected to net piso_secure_0/power_ack_signals[20]0. (MV-030) (MSG-3032)",""
"MV-051","Warning","NAME
       MV-051  (warning)  '%s'  is  already connected to net '%s'. It might be
       disconnected.

DESCRIPTION
       This message is printed when a port or pin specified for sleep  or  ack
       out is already connected to a net. In this case, the tool might discon-
       nect the original net and reconnect the port or the pin to the new net.

WHAT NEXT
       Typically this message occurs in relation to ack ports which  are  usu-
       ally  hierarchical.  When  connecting these ack ports/nets they can get
       disconnected or reused in some cases. Please check the  connections  of
       the specified port or pin in this case.

SEE ALSO
       connect_power_switch(2)","","Warning: 'power_ack_signals[20]' is already connected to net 'power_ack_signals[20]'. It might be disconnected. (MV-051) (MSG-3032)",""
"MV-054","Info","NAME
       MV-054 (information) Total %d %s cells have been inserted.

DESCRIPTION
       This   message  shows  the  number  of each type of mv cells (eg, level
       shifters, isolation cells, repeater cells, etc) that have been inserted
       with the defined strategies.

WHAT NEXT
       This is an information-only message. No action is required.  Ensure the
       expected number of each type was inserted.  Otherwise,  the  strategies
       might have to be adjusted in the UPF.

SEE ALSO
       create_mv_cells(2)","","Information: Total 1057 MV restriction buffer cells have been inserted. (MV-054) (MSG-3032)",""
"MV-057","Info","NAME
       MV-057  (information)  Total  %d  enable  level shifter cells have been
       inserted to replace isolation cells.

DESCRIPTION
       This message shows the number of enabled level shifters that have  been
       inserted during Level Shifter insertion, with the same number of isola-
       tion cells being replaced by these enabled level shifters.

WHAT NEXT
       This is an information-only message. No action is required.

SEE ALSO
       create_mv_cells(2)","","Information: Total 10946 enable level shifter cells have been inserted to replace isolation cells. (MV-057) (MSG-3032)",""
