"Code","Severity","Description","User Severity","rpt msg","solution"
"POW-046","Warning","NAME
       POW-046 (warning) Power table extrapolation (%s mode) for port %s on %s
       for parameter %s. Lowest table value = %f, highest table  value  =  %f,
       value = %f

DESCRIPTION
       This  message  is  given  when a parameter during power table access is
       outside of the table range. Based on the mode, it will be  extrapolated
       or clipped to the range.

WHAT NEXT
       The  extrapolation mode can be set by app option power.table_extrapola-
       tion

SEE ALSO
       report_power(2)","","Power table extrapolation (%s mode) for port %s on %s for parameter %s. Lowest table value = %f, highest table value = %f, value = %f (MSG-3032)",""
"POW-052","Info","NAME
       POW-052 (information) Timer-derived activity data is cached on scenario
       %s

DESCRIPTION
       Timer-derived activity informations been calculated and cached for  the
       given scenario.  It will be invalidated and re-calculated automatically
       on demand.

WHAT NEXT
       No action required.","","Information: Timer-derived activity data is cached on scenario FUNC_0.85V_SETUP (POW-052) (MSG-3032)",""
"PVT-030","Warning","NAME
       PVT-030  (warning)  Corner %s:  %d process number, %d process label, %d
       voltage, and %d temperature mismatches.

DESCRIPTION
       This message is issued when there are mismatches between the  specified
       and  effective values of the process number, process label, voltage, or
       temperature  operating  conditions  of  a   particular   corner.    The
       report_pvt  command will print information and warnings identifying the
       mismatched values, the relevant cell libraries, the number of  affected
       cells, and the operating conditions that will actually be used for tim-
       ing analysis.

WHAT NEXT
       Review the P/V/T operating conditions supported by  the  relevant  cell
       libraries.   Review  whether  specified  P/V/T  is missing some library
       cells.  Review the constraints for missing  or  incorrect  set_voltage,
       set_temperature,  set_process_number, set_process_label, or set_operat-
       ing_conditions commands.  Review the  UPF  data  for  an  incorrect  or
       incomplete  supply net configuration.  The report_pvt command will give
       more information about this situation.","","Corner %s:  %d process number, %d process label, %d voltage, and %d temperature mismatches. (MSG-3032)",""
"PVT-031","Warning","NAME
       PVT-031 (warning)  %d cells affected for early, %d for late.

DESCRIPTION
       This  message is issued when there are mismatches between the specified
       and effective values of the process number, process label, voltage,  or
       temperature  operating conditions of a particular corner.  It describes
       the number of cells affected by the mismatched PVT values.  It will  be
       preceded by a PVT-030 warning, which lists the number of mismatches.

WHAT NEXT
       Review  the  P/V/T  operating conditions supported by the relevant cell
       libraries.  Review the constraints for missing or  incorrect  set_volt-
       age,   set_temperature,   set_process_number,   set_process_label,   or
       set_operating_conditions commands.  Review the UPF data for  an  incor-
       rect  or  incomplete  supply net configuration.  The report_pvt command
       will give more information about this situation.","","%d cells affected for early, %d for late. (MSG-3032)",""
"PVT-032","Info","NAME
       PVT-032 (info) Corner %s: no PVT mismatches.

DESCRIPTION
       This  message is issued when there are no mismatches between the speci-
       fied and effective values of the process number, process  label,  volt-
       age, or temperature operating conditions of a particular corner.

WHAT NEXT
       No action is required.  This is the desired situation.","","Corner %s: no PVT mismatches. (MSG-3032)",""
"PVT-034","Warning","NAME
       PVT-034  (warning)   %d  port  driving_cells affected for early, %d for
       late.

DESCRIPTION
       This message is issued when there are mismatches between the  specified
       and  effective values of the process number, process label, voltage, or
       temperature operating conditions of a particular corner.  It  describes
       the number of port driving_cells affected by the mismatched PVT values.
       It will be preceded by a PVT-030 warning, which  lists  the  number  of
       mismatches.

WHAT NEXT
       Review  the  P/V/T  operating conditions supported by the relevant cell
       libraries.  Review the constraints for missing or  incorrect  set_volt-
       age,   set_temperature,   set_process_number,   set_process_label,   or
       set_operating_conditions commands applied to the port or the top  level
       of the design.  The report_pvt command will give more information about
       this situation for a particular port.","","%d port driving_cells affected for early, %d for late. (MSG-3032)",""
"RSTR-1101","Info","","","Information: -source options for report_dont_touch command is only support when objects are specified (RSTR-1101) (MSG-3032)",""
"TCK-001","Warning","NAME
       TCK-001  (Warning) The reported endpoint '%s' is unconstrained. Reason:
       %s.

DESCRIPTION
       The error message occurs when there are unconstrained endpoints in  the
       design.  The design is not fully constrained. There are several reasons
       for the unconstrained endpoints: false path, no check, unclocked,  dis-
       abeld check, case constant, or no arrival path.

WHAT NEXT
       The  violation  message  identifies  the unconstrained endpoint and the
       reason. You could check whether it is a expected behavior.","","The reported endpoint '%s' is unconstrained. Reason: %s. (MSG-3032)",""
"TCK-012","Warning","NAME
       TCK-012 (Warning) The input port '%s' has no clock_relative delay spec-
       ified.

DESCRIPTION
       The reported input port is not a clock source. The port does  not  have
       an  input delay value, and it also has paths from it which are not dis-
       abled or false paths. In order to enable proper constraining  of  paths
       from  the  port,  a  realistic input delay needs to be provided for all
       data input ports.

WHAT NEXT
       The violation message will give you the input port which has  no  input
       delay  specified.   To  resolve  this  issue, consider specifying input
       delay for each non-clock source input port.  This  input  delay  should
       also be relative to a clock in the design.","","The input port '%s' has no clock_relative delay specified. (MSG-3032)",""
"TIM-111","Info","NAME
       TIM-111  (Information)  Update  timing completed net estimation for all
       the timing graph nets

DESCRIPTION
       Full update timing was invoked on the design  which  led  the  tool  to
       estimate  all the nets in the timing graph.  If any timing graph net is
       across the physical hierachy, the parasitics from the constituent  sub-
       blocks nets are stitched before estimating the net.

WHAT NEXT","","Information: Update timing completed net estimation for all the timing graph nets (TIM-111) (MSG-3032)",""
"TIM-112","Info","NAME
       TIM-112  (Information)  Net  estimation statistics: timing graph nets =
       %u, routed nets = %u, across physical hierarchy nets =  %u,  parasitics
       cached  nets = %u, delay annotated nets = %u, parasitics annotated nets
       = %u, multi-voltage nets = %u.

DESCRIPTION
       Show the full net estimation statistics with respect  to  timing  graph
       net count.

WHAT NEXT","","Information: Net estimation statistics: timing graph nets = 133567, routed nets = 0, across physical hierarchy nets = 0, parasitics cached nets = 20, delay annotated nets = 0, parasitics annotated nets = 0, multi-voltage nets = 34742. (TIM-112) (MSG-3032)",""
"TIM-125","Info","NAME
       TIM-125  (Information)  The  stitching  and editing of coupling caps is
       turned %s for design '%s'.

DESCRIPTION
       The extractor extract the coupling  caps  per  physical  block  in  the
       design.   If SI analysis is turned on, coupling caps on the nets cross-
       ing the physical hierarchy are stitched on the parasitic network.   The
       coupling  caps are also edited during post route optimization flow cor-
       responding to on-route optimization changes.

WHAT NEXT","","Information: The stitching and editing of coupling caps is turned OFF for design 'bit_coin.nlib:bit_coin.design'. (TIM-125) (MSG-3032)",""
"UIC-009","Warning","NAME
       UIC-009  (warning)  Object  '%s' is not a valid %s. The %s command will
       not match this object.

DESCRIPTION
       The specified object is neither a valid timing startpoint nor endpoint.
       Commands  such  as  set_false_path, set_multicycle_path, and group_path
       require the -from option from_list objects to be  valid  timing  start-
       points and the -to option to_list objects to be valid timing endpoints.

       One important limitation to note is that the call to update_timing com-
       mand may cause the creation of path endpoints  at  combinational  pins.
       One  major  example  is  clock gating checks if the pin connects to the
       signal gating the clock signal. In that  case,  entering  an  exception
       before an update_timing would emit this message, whereas doing so after
       an update_timing would not.

WHAT NEXT
       Use input ports or register clock pins for the from_list objects.   Use
       output ports or register data pins for the to_list objects.

SEE ALSO
       group_path(2)
       set_false_path(2)
       set_multicycle_path(2)
       update_timing(2)","","Warning: Object 'bit_secure_0/slice_0/nibble_0/O2[1]' is not a valid endpoint. The set_multicycle_path command will not match this object. (UIC-009) (MSG-3032)",""
"UIC-058","Warning","NAME
       UIC-058  (warning) Scenario %s is not configured for %s analysis: skip-
       ping.

DESCRIPTION
       The specified scenario has not been activated for setup or hold  analy-
       sis.   Because  of this, no setup or hold timing paths can be found for
       it.

WHAT NEXT
       If setup or hold analysis is deliberately being skipped for  this  sce-
       nario,  this  warning  can  be  ignored.   Otherwise,  use the set_sce-
       nario_status command to activate this scenario for setup or hold analy-
       sis.","","Warning: Scenario FUNC_0.85V_HOLD is not configured for setup analysis: skipping. (UIC-058) (MSG-3032)",""
"UNDO-016","Info","NAME
       UNDO-016 (info) The command '%s' cleared the undo history.

DESCRIPTION
       The  specified  command  is  not  undoable, therefore its execution has
       cleared the undo history.

WHAT NEXT","","Information: The command 'set_clock_routing_rules' cleared the undo history. (UNDO-016) (MSG-3032)",""
"UPF-072","Info","NAME
       UPF-072 (information) UPF has been successfully committed.

DESCRIPTION
       This  message  shows that the UPF has already been successfully commit-
       ted.

SEE ALSO
       commit_upf(2)","","Information: UPF has been successfully committed. (UPF-072) (MSG-3032)",""
"UPF-073","Info","NAME
       UPF-073  (information)  Total  %d  netlist change(s) and disconnections
       have been made  to  resolve  conflicts  between  power  intent  and  PG
       netlist.

DESCRIPTION
       This message shows the number of netlist changes that have been made to
       resolve conflicts between power intent (based on UPF) and pg  net  con-
       nections  (from  DEF  or PG netlist).  UPF intent takes precedence over
       DEF or PG netlist connection during conflict resolution.

WHAT NEXT
       Check details of changes to resolve conflicts between power intent  and
       pg  netlist  by  running  'resolve_pg_nets -verbose' or 'connect_pg_net
       -verbose'.

SEE ALSO
       commit_upf(2)
       resolve_pg_nets(2)","","Information: Total 0 netlist change(s) and disconnections have been made to resolve conflicts between power intent and PG netlist. (UPF-073) (MSG-3032)",""
"UPF-074","Info","NAME
       UPF-074  (Information)  %s  attribute  '%s' is read and stored, but not
       used.

DESCRIPTION
       This   message    occurs    when    the    attribute    specified    in
       set_design_attributes or set_port_attributes command is not used by the
       tool.

       These attributes are read during load_upf, and stored in the  database,
       and  saved  in  the  output  UPF  created by save_upf. But they have no
       impact on the tool's optimization or power intent behavior.

       Typically, these attributes are either user defined,  or  are  used  by
       other  tools.  Just  because ICC II does not support this attribute, it
       does not mean that ICC II lacks support for the feature enabled by this
       attribute in another tool. The implementation of that feature in ICC II
       may be different and not rely on an attribute setting, or may rely on a
       different attribute or app option setting.

WHAT NEXT
       Usually no further action is needed.  Check the supported attributes in
       man pages of set_design_attributes and set_port_attributes.

SEE ALSO
       set_design_attributes(2)
       set_port_attributes(2)
       load_upf(2)
       save_upf(2)","","Information: Port attribute 'related_supply_default_primary' is read and stored, but not used. (UPF-074) (MSG-3032)",""
"UPF-290","Info","NAME
       UPF-290  (Information)  Usage  of  add_power_state -update will be made
       mandatory in a future release.

DESCRIPTION
       This message occurs when the add_power_state is used to define a supply
       set  state for a supply set and that supply set already has other power
       states defined for it. -update should be used to  define  power  states
       for supply set if it already has other power states

WHAT NEXT
       -update  option  of  add_power_state  command  should be used to define
       power states for supply set if it already
        has other power states

SEE ALSO
       add_power_state(2)","","Information: Usage of add_power_state -update will be made mandatory in a future release. (UPF-290) (MSG-3032)",""
"UPF-450","Info","NAME
       UPF-450  (information) Explicit supply net connections to isolation and
       retention cells will be written out.  Use  mv.upf.save_upf_include_sup-
       ply_exceptions_for_iso_retn to control this.

DESCRIPTION
       This  information  message informs that explicit supply net connections
       to PG pins of isolation and retention cells  will  be  written  out  by
       save_upf. If this behavior is not desired, it can be turned off by set-
       ting    the    app     option     mv.upf.save_upf_include_supply_excep-
       tions_for_iso_retn to false.

WHAT NEXT
       No action is required.

SEE ALSO
       save_upf(2)
       mv.upf.save_upf_include_supply_exceptions_for_iso_retn(3)","","Information: Explicit supply net connections to isolation and retention cells will be written out. Use mv.upf.save_upf_include_supply_exceptions_for_iso_retn to control this. (UPF-450) (MSG-3032)",""
"UPF-467","Info","NAME
       UPF-467  (information) Related supplies are not explicitly specified on
       %d port(s) and primary supplies (%s, %s) of top power  domain  will  be
       assumed as the related supply.

DESCRIPTION
       This  informational  message  is  printed  when primary supplies of top
       power domain are assumed as related supply of ports.

WHAT NEXT
       You  can  query  the  ports  using  the  Tcl  attribute   'related_sup-
       ply_default_primary'    and    check    whether   related   supply   or
       driver/receiver supply are supposed to be explicitly specified on them.

SEE ALSO
       set_related_supply_net(2)
       set_port_attributes(2)
       get_related_supply_nets(2)","","Information: Related supplies are not explicitly specified on 209 port(s) and primary supplies (VDDH, VSS) of top power domain will be assumed as the related supply. (UPF-467) (MSG-3032)",""
"UPF-516","Info","NAME
       UPF-516 (information) Supply net '%s' has connections to macro internal
       pg pin(s).

DESCRIPTION
       This informational message is printed when the specified supply net has
       connections  to macro internal pg pins. Connection to macro internal pg
       pins can change the supply availability and whether the supply net  and
       its connected/associated supply nets should be implemented in netlist.

WHAT NEXT
       Please  check  the connections and supply availability of the specified
       supply net and its connected or associated supply net(s).

SEE ALSO
       connect_supply_net(2)","","Information: Supply net 'SS_MEM_SW.power' has connections to macro internal pg pin(s). (UPF-516) (MSG-3032)",""
"UPF-518","Info","NAME
       UPF-518 (Information) The design attribute ""hetero_fanout_isolation"" is
       not set. Tool will insert isolation cells on hetero-fanout path. It  is
       recommended  to  set the attribute ""hetero_fanout_isolation"" to TRUE in
       the input UPF to ensure cross tool consistency for path based isolation
       cell insertion on heterogeneous fanouts.

DESCRIPTION
       This   information  message  is  issued  when  design  attribute  ""het-
       ero_fanout_isolation"" is not set in input UPF  and  UPF  has  isolation
       strategy  with  -sink/-diff_supply_only.   Tool  will  insert isolation
       cells on hetero-fanout path. Its recommended to set the attribute ""het-
       ero_fanout_isolation""  to  TRUE  in  the input UPF to ensure cross tool
       consistency for path based isolation cell  insertion  on  heterogeneous
       fanouts.

WHAT NEXT
SEE ALSO
       set_design_attributes(2)","","Information: The design attribute ""hetero_fanout_isolation"" is not set. Tool will insert isolation cells on hetero-fanout path. It is recommended to set the attribute ""hetero_fanout_isolation"" to TRUE in the input UPF to ensure cross tool consistency for path based isolation cell insertion on heterogeneous fanouts. (UPF-518) (MSG-3032)",""
"VER-936","Warning","NAME
       VER-936  (warning)  %s  the  undeclared symbol '%s' assumed to have the
       default net type, which is '%s'.

DESCRIPTION
       The Verilog standard says that if no explicit declaration is given  for
       an   identifier   and   the  identifier  is  not  in  the  scope  of  a
       '`default_nettype none' compiler directive, then it shall be assumed to
       be  implicitly  declared  as  a  net  of the default net type, which is
       'wire' unless overridden with the `default_nettype compiler  directive.
       Specifically, this is assumed for undeclared identifiers used in a port
       expression declaration, for undeclared identifiers used in the terminal
       list  of  a  primitive  instance  or a module instance, and, in Verilog
       2001, for undeclared identifiers that appear on the left-hand side of a
       continuous assignment statement.

WHAT NEXT
       Check  your  design to make sure that you intended an implicit declara-
       tion for this symbol.  If not, add an explicit declaration.

SEE ALSO
       analyze (2), read (2).","","Warning:  data/rtl/bit_top.v:906: the undeclared symbol 'lv_scan_out31' assumed to have the default net type, which is 'wire'. (VER-936) (MSG-3032)",""
